step,inflowVel, ref, train
429, 0.005336149292458682, 0.01002450867500363, 0.005763409426447491
430, 0.005376551293437049, 0.010019030856402086, 0.005787763067841503
431, 0.005415155377683677, 0.010000710962030696, 0.005805924376821738
432, 0.005460194391892025, 0.009983981967033517, 0.005831038448771548
433, 0.005496183660283766, 0.00996689095218409, 0.005840154558228354
434, 0.005545835408309924, 0.00996334644922017, 0.00585025417596582
435, 0.005587447242746207, 0.009973576783299687, 0.0058515501289193115
436, 0.005624775039224185, 0.009999130561203752, 0.005848785113938782
437, 0.005652043901033513, 0.010038467831389706, 0.005842890613008219
438, 0.005667975601243993, 0.0100852236797646, 0.005828348634347103
439, 0.005675356052574173, 0.01013925737093161, 0.005805496362653591
440, 0.005673152401878061, 0.010200448529729136, 0.005778630335937463
441, 0.005660078420705792, 0.010262064235845305, 0.005752021342589214
442, 0.005639711505043075, 0.010324169737335518, 0.005720242773107205
443, 0.005611742308211817, 0.010369623001690132, 0.005692699268716244
444, 0.005584196112486966, 0.010413491355922563, 0.005661148685206943
445, 0.005555878941199344, 0.010447938435981212, 0.00562932879374666
446, 0.005527925549550319, 0.010487830988602521, 0.005600068511759731
447, 0.0055011724920129065, 0.010529404528827727, 0.005576721695496972
448, 0.005476467798082714, 0.010561416237662722, 0.005554294724125779
449, 0.005452974762713264, 0.010575842752422755, 0.005530886576336667
450, 0.005423185337683496, 0.010576021323679446, 0.00550668977631984
451, 0.005395563741288778, 0.01057026261910724, 0.005475645877656355
452, 0.005366211967603032, 0.010557977692125098, 0.005442386218597534
453, 0.005330325141673062, 0.010536603112138193, 0.005404597560012865
454, 0.005294178375452779, 0.010505070157367857, 0.0053615015208216986
455, 0.005251702175331641, 0.010461651856878456, 0.005314037230486326
456, 0.005201294023535646, 0.01042221386613484, 0.005268413222689554
457, 0.005158193829228144, 0.010407123014052118, 0.0052316980206905915
458, 0.005123241111056377, 0.010406830788923281, 0.005204928229286868
459, 0.005101743943564913, 0.010420790433771112, 0.005191972184602088
460, 0.005085581775562361, 0.01043757383176002, 0.005204336653426633
461, 0.005083967999292228, 0.010457583930826289, 0.0052323538736522065
462, 0.005096728923942757, 0.010472600173226175, 0.005269893450394138
463, 0.005127697518812929, 0.01047750452284834, 0.005313782860381295
464, 0.005175060643147614, 0.010458537083694257, 0.005357160499775353
465, 0.0052266041784618375, 0.010413540499990884, 0.005403152692693974
466, 0.005277287643211426, 0.01034622761350102, 0.00544403821312902
467, 0.005322844270734436, 0.010254368046415357, 0.00547291812515263
468, 0.005365660476988543, 0.010137262231779947, 0.005485216188939956
469, 0.005406913834864855, 0.009992525459987115, 0.005491776855611901
470, 0.005434852742721319, 0.009817833867137821, 0.005501050452398434
471, 0.005446292742178869, 0.009643407661438652, 0.0055099322019797345
472, 0.005445079248733873, 0.009478868309659596, 0.005521501065555122
473, 0.005432954198469769, 0.0093092592815797, 0.005514025386697485
474, 0.0054216666096219895, 0.009154683957204686, 0.005511527003673729
475, 0.005405539704112868, 0.00901104601422989, 0.0054999317540140435
476, 0.005381359211374399, 0.0089007184647013, 0.005480937532928206
477, 0.005335881171427899, 0.008825543503676961, 0.0054488867559380075
478, 0.005284105081841346, 0.008790028634658109, 0.0054091473074219494
479, 0.005231851184588381, 0.008773742316526629, 0.005364663012692008
480, 0.005181407253190197, 0.008789731057515108, 0.005316383759978836
481, 0.005130476049820384, 0.008845421284866354, 0.005279306862330696
482, 0.005076097435203902, 0.008921332865230468, 0.005231870908087719
483, 0.0050231782893848265, 0.00901155727545104, 0.005191012257309056
484, 0.004981911522978943, 0.009092327533804224, 0.0051507073172466005
485, 0.0049624613668687815, 0.009162300262847678, 0.005113011512522474
486, 0.004956621333358635, 0.009220859263357523, 0.005070869253096807
487, 0.004959361357377665, 0.009275736481043247, 0.005030802907712842
488, 0.00496577270460077, 0.009316052781902303, 0.004993468522129706
489, 0.004979427099341, 0.00934539155107118, 0.004966116312543358
490, 0.00499687594305172, 0.009374635997165532, 0.004947041174923843
491, 0.005011446701791165, 0.009401286299791294, 0.004936522103374191
492, 0.005028755567505869, 0.009428559131275509, 0.004929608879101292
493, 0.005038497832212777, 0.00946419511433795, 0.0049309069743886935
494, 0.005036709850366607, 0.00948780518914901, 0.004937970380797828
495, 0.005031951607998785, 0.00948036673015312, 0.004950109699333844
496, 0.005034851888351573, 0.00944326130911224, 0.00496245830054364
497, 0.0050357022567363435, 0.009374702798168119, 0.004961896211532291
498, 0.005032601564211831, 0.009283011411908845, 0.004953949570708922
499, 0.005031087760283337, 0.009177815499145385, 0.004937201658973076
500, 0.005029170679026879, 0.009076386333907872, 0.004923194307199475
501, 0.005035963197026794, 0.008964675715270687, 0.004905461748270901
502, 0.00505121899310226, 0.008867986441405091, 0.004888345367243028
503, 0.005061812335607543, 0.008801014448159382, 0.004868342439111492
504, 0.005053865033431398, 0.008756789519779517, 0.004844499688792389
505, 0.005039275523668734, 0.008729974383975025, 0.004826139228032638
506, 0.005024144274930094, 0.008705034844314834, 0.004816257483828573
507, 0.005004413343188038, 0.008692778786978874, 0.004819881219706763
508, 0.004971228850081674, 0.008693404868265562, 0.004816981061667078
509, 0.004923623000748594, 0.008702476980095377, 0.004809486263319347
510, 0.004869291482367267, 0.008723832030079561, 0.004792501158752923
511, 0.004818357093463516, 0.008759982861564918, 0.004769302122258828
512, 0.0047803519735751835, 0.008811587048008766, 0.00474131794284002
513, 0.004753418213288089, 0.008866573436723948, 0.004706284929990917
514, 0.004729190566098044, 0.008916811692035634, 0.004668224958660766
515, 0.0047085347365203156, 0.008948708007008347, 0.004607572668645195
516, 0.004691119533325166, 0.008951406603701766, 0.004544127815928348
517, 0.0046797918938576285, 0.008960273690023831, 0.004482310629230379
518, 0.004669517301854108, 0.00895910513135169, 0.0044255680154155295
519, 0.00465831236543617, 0.00896040805703161, 0.004372273339950766
520, 0.0046401909855901275, 0.008950601967519614, 0.004326673186321932
521, 0.004612731778692645, 0.008945066177735128, 0.004288191411016808
522, 0.004581082978836628, 0.00893320890533111, 0.004253183741636174
523, 0.004545326739202342, 0.008932415857100902, 0.0042335343116724124
524, 0.0045048376308614415, 0.00892726970976668, 0.004218235161326797
525, 0.004457261594788367, 0.008907857531073256, 0.004201635528545502
526, 0.004407561961130979, 0.00886682104674729, 0.004183003398069958
527, 0.004354945981791279, 0.008794637070896453, 0.004160536153837595
528, 0.004298149884696233, 0.008697855937767757, 0.004137819616350607
529, 0.004236525210071669, 0.008582320932627749, 0.0041002100954838335
530, 0.004166923709716755, 0.00846695216992633, 0.0040558285970786956
531, 0.004093625985748118, 0.008337668132874147, 0.004003287119272072
532, 0.004022755673749791, 0.008206850458134725, 0.0039497651636442675
533, 0.003953661367445973, 0.008066493547663473, 0.0038959108231864117
534, 0.0038845593528413253, 0.007934920337483158, 0.003842861663740459
535, 0.0038194245066171116, 0.007799064963921629, 0.003789896879990487
536, 0.003761268036192704, 0.007665556972874896, 0.003733267882434846
537, 0.0037134786486910953, 0.007528324110966839, 0.0036855625182109037
538, 0.003675716423973425, 0.007395383935928777, 0.003637885773737621
539, 0.0036449621988495096, 0.00727306171112057, 0.0035968896506476814
540, 0.00361695603233355, 0.007167288918583909, 0.0035581880043672937
541, 0.003584532193801432, 0.007071045730044302, 0.0035217980148325107
542, 0.0035499046618908707, 0.006984462564703663, 0.00348712677006925
543, 0.0035136677638465323, 0.00690786220625493, 0.0034564949717599677
544, 0.0034745063686897476, 0.006842813884061849, 0.003429245860506723
545, 0.003430499749197755, 0.006791733220540224, 0.003403934285322218
546, 0.0033853473187751065, 0.006748696704434855, 0.003382761596413397
547, 0.0033397028218335677, 0.00670454924183736, 0.003358954566901213
548, 0.0032931722405350004, 0.006673948458634587, 0.0033329222350487984
549, 0.003257190991949659, 0.006653902478484498, 0.003306277112465586
550, 0.0032274290825858353, 0.006638393300154273, 0.0032785480137839844
551, 0.0031998080998525036, 0.006627679763591021, 0.0032501471654878458
552, 0.0031746099838331427, 0.006617517259302878, 0.003218960120715583
553, 0.0031535325394595128, 0.006604762457641645, 0.003187519740889653
554, 0.003136458616087491, 0.0065894556724030795, 0.0031521238195837686
555, 0.0031251832126830605, 0.006578724559573559, 0.0031184555017960917
556, 0.003117879824745404, 0.006551740916109609, 0.0030866708583738257
557, 0.0031133723431037144, 0.00651870538133794, 0.0030562616778751707
558, 0.003112743465123966, 0.006479701650118555, 0.0030278044278399343
559, 0.0031166825292689776, 0.006446367824663377, 0.003001257696502451
560, 0.0031218951198678947, 0.006417180745160047, 0.002977687264904901
561, 0.0031315075004697936, 0.006400945356419942, 0.002958464578168007
562, 0.0031404046182539756, 0.0063913550922949005, 0.002943669127782034
563, 0.003148283555409187, 0.006390601998740963, 0.0029330629131196877
564, 0.003158363934830673, 0.006401991999653047, 0.0029256861964822717
565, 0.003164297415788438, 0.00642107615334314, 0.002920824625098708
566, 0.003171955717070366, 0.006450100837409383, 0.0029178578192680716
567, 0.003180197490771204, 0.006479399477276211, 0.0029170667202119355
568, 0.003187629901657326, 0.0065200619951530266, 0.0029159964291652486
569, 0.0031923196875999283, 0.006557796051869026, 0.0029140268926486257
570, 0.0031980313175636035, 0.006604906342027651, 0.0029120582880102844
571, 0.0032024352172916985, 0.006653655061507315, 0.002909941362835367
572, 0.003199534855748203, 0.006700297685680577, 0.0029084066630991052
573, 0.0031980474798448794, 0.006745570051256172, 0.0029076386464145037
574, 0.003190864091801903, 0.006785069421076175, 0.0029091517414583756
575, 0.0031787445401754546, 0.006822773481239262, 0.0029130058909228266
576, 0.003165785508438352, 0.006853263187722634, 0.002919958058290824
577, 0.003147865155234463, 0.006883782166047494, 0.0029303938531337046
578, 0.003129719899662863, 0.006914274261904567, 0.002943591268308211
579, 0.0031085791675715692, 0.006951254977104664, 0.002958029382621194
580, 0.003091629369981852, 0.006999832039690974, 0.002971834348505799
581, 0.0030735543323579455, 0.007053634873461838, 0.0029853244600374098
582, 0.003058306355701846, 0.007119792852770946, 0.0029980499748265142
583, 0.003042299484931346, 0.007190382436842169, 0.003006636542891538
584, 0.0030309909604111216, 0.007271311812324115, 0.0030126179162633954
585, 0.0030225969620439256, 0.007357136167973351, 0.003015148578532838
586, 0.003017650546511227, 0.00744317004560489, 0.0030151897069490303
587, 0.003016521797195142, 0.00752583512305775, 0.0030148131312322346
588, 0.00301832299750464, 0.007600806008991782, 0.0030152866229410055
589, 0.003020905314814105, 0.007674698325483975, 0.0030160982294365354
590, 0.0030213593072252196, 0.007738423196123445, 0.0030157709020280955
591, 0.0030240162022765384, 0.007800762106386598, 0.003015570766244602
592, 0.0030214334908384125, 0.007848941206568294, 0.003015321513135376
593, 0.003020377043655753, 0.007888422563058599, 0.0030143795306415777
594, 0.003017020637520825, 0.007911259542347317, 0.0030132854261099447
595, 0.003016598070663489, 0.007922619833757154, 0.003010479286180741
596, 0.003018646764177014, 0.007919104672560122, 0.003006673046391688
597, 0.003024886327614124, 0.007907227945707335, 0.0030039670951896988
598, 0.003040798256016965, 0.007888603932455362, 0.0030021891275156336
599, 0.003057267531412918, 0.007864042063953094, 0.003001608772915215
600, 0.0030799943330144025, 0.007833861035783709, 0.0030030265939433648
601, 0.003099926642013158, 0.007813228149612265, 0.003009426271493168
602, 0.003119607546876216, 0.0077815248813247785, 0.003019760758042205
603, 0.003135275329113514, 0.007762072384380998, 0.0030346548185058286
604, 0.0031483229492900843, 0.007729136370711313, 0.003051699945075402
605, 0.0031591727059061907, 0.0077023052094697415, 0.0030682651655836875
606, 0.0031648751338405924, 0.007658285578305892, 0.0030868338965927547
607, 0.0031718111188725924, 0.007620484591109424, 0.0031071831732139513
608, 0.003178143284448112, 0.007570508700731808, 0.003126749447301761
609, 0.003186134382878661, 0.007508045218083399, 0.0031453336902704347
610, 0.0031942311409935793, 0.007437289386284149, 0.0031607070984987933
611, 0.0032064204173241503, 0.007352291678742889, 0.0031806693113409206
612, 0.0032188752552998454, 0.00726223854065285, 0.0032030754858317152
613, 0.00323169645703019, 0.007169944930653624, 0.0032304232644792827
614, 0.0032420284735464, 0.007081020180551652, 0.003259149411565301
615, 0.00325479096007733, 0.007000464955649717, 0.0032932152341584413
616, 0.003260753331731092, 0.006926419649574394, 0.0033292780020840757
617, 0.0032731770385177306, 0.006868017415631412, 0.0033662323344664626
618, 0.003282105009392783, 0.0068285134155314986, 0.0034105614658620498
619, 0.003298084106144591, 0.006800586239002983, 0.003444238738835763
620, 0.0033132820046934564, 0.0067964978248486055, 0.0034755931141034293
621, 0.0033357109309082294, 0.00679549076185259, 0.003496215569103474
622, 0.0033637533809183382, 0.006818606847282497, 0.0035134101974565158
623, 0.0033976933914391673, 0.006839191951494195, 0.003523141149884024
624, 0.003444090591907402, 0.006886022094295891, 0.0035351613051371796
625, 0.003491612748556828, 0.006933083232176342, 0.0035459708132304767
626, 0.003547568205462067, 0.007003842106407388, 0.0035518887113586595
627, 0.00359913521707455, 0.007078604673929748, 0.003560366015719105
628, 0.0036527192093344764, 0.00717950729601372, 0.0035687212203126283
629, 0.0037012695727113437, 0.007284784896689399, 0.003581590625690745
630, 0.003746700081049679, 0.0074062067082128315, 0.0035948700243418827
631, 0.003784879268722692, 0.007529314507224209, 0.0036076424250432206
632, 0.0038204470907916887, 0.007657276681211859, 0.0036167361116732264
633, 0.0038474314522293543, 0.007786337828774024, 0.003622489468230224
634, 0.0038765400812356106, 0.007909436843323885, 0.0036271635259341574
635, 0.003895420288843434, 0.00803080939310068, 0.003633272583131988
636, 0.003918343452693441, 0.008134820467084202, 0.0036425743186769216
637, 0.003932145780417477, 0.00823474304423715, 0.00365869886151677
638, 0.003952141137301436, 0.008313262458795993, 0.0036825215139944354
639, 0.003961026183790955, 0.008385108331248498, 0.003713905970297461
640, 0.0039716425721650385, 0.008432941045944631, 0.0037502290313481245
641, 0.00397619078107138, 0.008473137710747723, 0.0037912884819730685
642, 0.003977915853378907, 0.00849362721597565, 0.003832400860561554
643, 0.0039821843613069615, 0.008505804002301064, 0.003872918299021076
644, 0.003982781266031925, 0.008518705820714874, 0.003910103554776232
645, 0.00399034858102674, 0.008510516154343587, 0.003940757539448003
646, 0.0039931571074482124, 0.00850853841993416, 0.003967602975191769
647, 0.00402731453423757, 0.008468270735419017, 0.003988144400901179
648, 0.0040364361863813765, 0.008399305189977103, 0.004007519144541218
649, 0.004073130491548437, 0.0083207326778987, 0.004028274798952078
650, 0.004087966579414705, 0.008247530365418837, 0.004052912654755562
651, 0.004132242897017955, 0.008179450626083159, 0.004081950664110457
652, 0.0041778159294071525, 0.008114671685765, 0.004113225613828375
653, 0.0042422101203356075, 0.008084338991110374, 0.0041462892525592696
654, 0.0043104712696310265, 0.008058899239938608, 0.004179682462199945
655, 0.004362425582347061, 0.008072976977813196, 0.00421805614894437
656, 0.004433766503305514, 0.008127474458695936, 0.004254865679805069
657, 0.004485174847037435, 0.008190486134206174, 0.004291502691810877
658, 0.0045582313627295515, 0.008261250417258408, 0.004330112144134473
659, 0.004604627570036237, 0.00833405584927285, 0.004363022671304913
660, 0.004649867684146925, 0.008404066387065295, 0.0043956514407882796
661, 0.004676950565687128, 0.00845884457437028, 0.0044329165111165044
662, 0.004699507270805466, 0.008509817600545436, 0.004464564543707718
663, 0.0047177006313720345, 0.008559458117182098, 0.0045026468746015595
664, 0.0047372973187212565, 0.008608744224055014, 0.004536875776838168
665, 0.004757375918562144, 0.008658736948017873, 0.0045748892221580345
666, 0.004773894628373705, 0.008714104879590184, 0.004606630191105174
667, 0.004785997543078688, 0.008777939902087436, 0.004643931965675226
668, 0.004787210594391283, 0.008852278460301717, 0.004676841270540812
669, 0.004778909080438253, 0.008946904972602088, 0.004699092038884542
670, 0.0047622206017094715, 0.009054520149832735, 0.004712291505735525
671, 0.004739119354455058, 0.009188512048228866, 0.004699856281084958
672, 0.0047140162884082345, 0.00933269198480017, 0.004684120920726729
673, 0.004690442216924908, 0.00948966031304552, 0.004660400993876203
674, 0.004671614563525051, 0.009650645777882454, 0.004644785781701247
675, 0.004660063431967319, 0.009808333189618365, 0.004633471560941021
676, 0.004664730678683168, 0.00995496301440007, 0.0046361793124965935
677, 0.004688004018738725, 0.010091312439058576, 0.004658156049054785
678, 0.004726714760034832, 0.010214529909325195, 0.004702457370023547
679, 0.004779652981439056, 0.0103182516350361, 0.0047721047633982145
680, 0.00484408615080245, 0.010417640486379423, 0.004858766789321658
681, 0.004915641583264632, 0.010514037586036038, 0.004952914001742132
682, 0.004989958317031456, 0.010611192986303076, 0.005050228351159128
683, 0.005067646337589555, 0.010708730657879292, 0.005149833459225724
684, 0.005148007046696933, 0.010817457577871878, 0.005254965267067055
685, 0.005233739370792966, 0.010922682596582491, 0.0053592836983726855
686, 0.005329368841357093, 0.011037421916181041, 0.005469186619333355
687, 0.005464885553178166, 0.011152142925614584, 0.005580934139109977
688, 0.00564137135450303, 0.011265555427902469, 0.0056907908629734195
689, 0.005836942757526819, 0.011337217276545176, 0.005805315981312927
690, 0.006050892882919004, 0.011393517591674014, 0.0059132714010107935
691, 0.006276037383225009, 0.011423505974403525, 0.006010590988153693
692, 0.006498881822184684, 0.011437073895140025, 0.006107923438458905
693, 0.006698729335207594, 0.011436666627509232, 0.006216773110292751
694, 0.006872240391938463, 0.011417056761329399, 0.0063325291588230284
695, 0.006997606299186348, 0.01138900650696819, 0.006455875602137617
696, 0.007069165085937158, 0.011361279945917254, 0.006576486147388619
697, 0.007112029869259719, 0.011373412349203051, 0.006681350527137067
698, 0.007123889366656372, 0.011386905565019227, 0.006774910052951455
699, 0.007103913371569203, 0.01139908519968521, 0.006866986853757305
700, 0.007077444321461294, 0.011399003245512882, 0.006936810114168647
701, 0.0070454796018903035, 0.011391397271883447, 0.006976016540388781
702, 0.00701491057912331, 0.011381882921157627, 0.006978584633766628
703, 0.006976318433613305, 0.011366743171845389, 0.006948735860567181
704, 0.006933021839430201, 0.011327548394005437, 0.0068986940939635205
705, 0.006880494132453026, 0.011262887043282266, 0.006841740892576418
706, 0.00682757310586196, 0.011186995075398911, 0.0067844362853396655
707, 0.00679062785117853, 0.011119772666641712, 0.006718592165984167
708, 0.006755213797445277, 0.011077808457489995, 0.006647870463020014
709, 0.006731439912623008, 0.011059258759959622, 0.0065776751299610045
710, 0.006716545378665353, 0.011056565769111997, 0.006516164993820786
711, 0.0067067021980223495, 0.011078260140472425, 0.006467128627237473
712, 0.006703665203653274, 0.01114099917500111, 0.006428662960237512
713, 0.006703505434078596, 0.011228801361088139, 0.006393927821465388
714, 0.006688348759716814, 0.011329057784347164, 0.0063692037499528216
715, 0.0066420900226425335, 0.0114328625607, 0.0063587445911112575
716, 0.006566074688741224, 0.011526818752327667, 0.006360280926320144
717, 0.006470400090186696, 0.011605224133754043, 0.006359372277710694
718, 0.006353494701918887, 0.011662583668253552, 0.006354154554077503
719, 0.006225771291394316, 0.01168765707083818, 0.006329142328972582
720, 0.006084852697031858, 0.01167422640614385, 0.006287711450327046
721, 0.005937994746632517, 0.011632826732644805, 0.006212813622618008
722, 0.0058025645168134354, 0.011579428481242193, 0.006124536416248983
723, 0.005691081294033593, 0.011521963625716818, 0.006017432628062893
724, 0.005601273436086841, 0.011455108900054793, 0.005908500025781078
725, 0.005528479217143199, 0.011378279799035065, 0.005816410583912716
726, 0.0054684610170588135, 0.011291390021115975, 0.00573625532324588
727, 0.00545042332602326, 0.011185750309860012, 0.005677124996492908
728, 0.005425844183863804, 0.01105724416526274, 0.00563232429437317
729, 0.005414965297734314, 0.010914619077252654, 0.0056256493500034315
730, 0.005423741894017288, 0.010757497249018706, 0.005628577464038352
731, 0.005430213777682845, 0.010581526167256666, 0.0056375136945325255
732, 0.005446745216636956, 0.010382926422947891, 0.005633990211888146
733, 0.005457202982623801, 0.010159393161460245, 0.005608379544967155
734, 0.005454840246350207, 0.009932576070585132, 0.005566626268478907
735, 0.005401086065907261, 0.009712794374269014, 0.005512706038895649
736, 0.005345390507006273, 0.009512638164167989, 0.005450468156108196
737, 0.005271588751353287, 0.009321206015400079, 0.0053738252215794645
738, 0.005169236281689427, 0.009145348615017342, 0.0052792835555196815
739, 0.005061211055892143, 0.008984697910229034, 0.00517489394604025
740, 0.004931296671926572, 0.00884497937794291, 0.0050638507073075024
741, 0.004794341341543432, 0.008738121782419003, 0.0049507895547948625
742, 0.004660925738709588, 0.008650587815156452, 0.004835567536726326
743, 0.0045353019837917705, 0.008582365342937888, 0.004713993187932189
744, 0.004422405611079603, 0.00851986677763406, 0.004594328165501543
745, 0.00432067521931322, 0.00846754788842387, 0.004480820987214784
746, 0.0042317125027176924, 0.008407629091935188, 0.004376585969536576
747, 0.004153569723860947, 0.008344419637705287, 0.004283669941447588
748, 0.004095324216883075, 0.008283080307839114, 0.004204519570992788
749, 0.0040586578174322575, 0.00822399032829978, 0.004147705791882355
750, 0.004039446714482907, 0.008169995105506844, 0.004102160562639772
751, 0.004040268286928213, 0.008119324608757365, 0.004081851238684823
752, 0.004053819047998197, 0.008078021734707903, 0.004077406121026969
753, 0.00407555929757525, 0.008042770957963139, 0.004084356241819441
754, 0.004103609849405048, 0.008029067886356673, 0.0040994473841000885
755, 0.0041436406657567055, 0.008040936059906549, 0.0041210653963839015
756, 0.004189634517911817, 0.0080793537402308, 0.004147627912525426
757, 0.004240313166791773, 0.008120808741940391, 0.0041697136675331314
758, 0.004293307841654285, 0.008162840216133015, 0.0041983480241177176
759, 0.004343212641739775, 0.008199961655223048, 0.004223351976240143
760, 0.004384973116605756, 0.008227568544630935, 0.00424176757744323
761, 0.004425623521742006, 0.008247939594949882, 0.004260208475903821
762, 0.004461788504066816, 0.008264701471809003, 0.004283014913764359
763, 0.004481414060412525, 0.008274227748843122, 0.004309583351696032
764, 0.0044809020305217806, 0.00826595928658465, 0.004340855772054291
765, 0.00445795312210486, 0.008265536974063178, 0.0043702229843326605
766, 0.004427126276977596, 0.008272129864207566, 0.0043915318977032275
767, 0.004394076167281798, 0.008294871836223756, 0.00440446888407248
768, 0.004368886847097352, 0.008336251918894932, 0.004416590744573944
769, 0.004346214426581521, 0.008396245288386991, 0.004423080222086776
770, 0.004337173337268794, 0.008463738830680419, 0.004429103944009614
771, 0.004346450762684869, 0.008532899316464487, 0.004429962126231745
772, 0.0043773863610733375, 0.008604213811633723, 0.004432345455579566
773, 0.004418701015481967, 0.008670630123796067, 0.004451509883699213
774, 0.004459744828486824, 0.008740242084599023, 0.004482923185804278
775, 0.004497898583454969, 0.008804946801547123, 0.004530924047194133
776, 0.004527221016861138, 0.008869992554512145, 0.004584820947285681
777, 0.004549387965857298, 0.008927070919442481, 0.004640903987061138
778, 0.00455729711289688, 0.008978575214147196, 0.004703894080125178
779, 0.004550367488005316, 0.00901961371666457, 0.00476745951804239
780, 0.004531689401619022, 0.009059268695861662, 0.004835588105235028
781, 0.0045170567618530765, 0.009086173949504655, 0.004883429709298825
782, 0.0045096205391438856, 0.009101135468586275, 0.004927146133349263
783, 0.004508180480509708, 0.009108009630391227, 0.004956359403298965
784, 0.0045305690368264255, 0.009116599865169609, 0.00498359418580612
785, 0.0045610376803721245, 0.009134637947326454, 0.005016171003971867
786, 0.004603190038348325, 0.009161247857486713, 0.005040208854924704
787, 0.004647091672036122, 0.009207543249517476, 0.005069901508768117
788, 0.004703084991677541, 0.009258761562936172, 0.005085865524581878
789, 0.004764463387510625, 0.009318891522714472, 0.005106792007754081
790, 0.004827346762007253, 0.009379135279373466, 0.005118544945482
791, 0.004891594832721138, 0.009438647272205294, 0.0051340786019547025
792, 0.004940957997250374, 0.009485101960100316, 0.005152577965975461
793, 0.004987295568810313, 0.009517640476682269, 0.005174837380515212
794, 0.00502938085555018, 0.009543424594304956, 0.005202600365069156
795, 0.00507666095763524, 0.009556042369344004, 0.005230763422410448
796, 0.005113931135426313, 0.009562176009706998, 0.0052594099394971195
797, 0.0051480244985668165, 0.009574083506907183, 0.00528297362442897
798, 0.005182983628201951, 0.00959578565091276, 0.0053064597796292695
799, 0.005213953085136182, 0.009620011263020168, 0.0053185720387087364
800, 0.005240059863902064, 0.009637972366001918, 0.00531905989427698
801, 0.005258450657266666, 0.00965249379491889, 0.005303537790108845
802, 0.005266011774277427, 0.009674337510865955, 0.00527575304605285
803, 0.005259071588358476, 0.009718149836665744, 0.005235780230688512
804, 0.005238265564261801, 0.009782421168855913, 0.0051931636345348385
805, 0.005199830811538718, 0.009844838346929535, 0.005149739437416643
806, 0.005139413606376624, 0.009885942899238201, 0.005108198101592645
807, 0.005066975430406686, 0.009904445488630863, 0.005074054789769129
808, 0.004987132061234674, 0.009901661648713879, 0.005040618449261383
809, 0.0049109727046026536, 0.009877283327010442, 0.005008060989028014
810, 0.004838153016285192, 0.009811471449198443, 0.004968826541651558
811, 0.004772803781510291, 0.009697755576521973, 0.004928419365449955
812, 0.004719454481742168, 0.00954694740646091, 0.004891382718904519
813, 0.004681854144451499, 0.009374374721318576, 0.004852307268651691
814, 0.004665707192848935, 0.009202340886110683, 0.004812864272959038
815, 0.004668608715462074, 0.009037723809984194, 0.004777424794994761
816, 0.004686875483052258, 0.00889376135944974, 0.004753345102268417
817, 0.00471318997006791, 0.008771851993557572, 0.004744475958523498
818, 0.0047452329239109975, 0.008668397784546549, 0.0047483109306376715
819, 0.00477921686104714, 0.008572617916172545, 0.0047477833932020805
820, 0.0048066637904141995, 0.008479577716068235, 0.004734266051972902
821, 0.004821513366699413, 0.008394058888764811, 0.004723331881179027
822, 0.004807908225389126, 0.008310085770674243, 0.004710098753723406
823, 0.004775712880219723, 0.00822786016977657, 0.00468902648581586
824, 0.004732197259992792, 0.008146217229829467, 0.004653393894212031
825, 0.004687879021459496, 0.008062333334664239, 0.004602999274938066
826, 0.004641392929061712, 0.00798794534016679, 0.004544717656900451
827, 0.004596679873050467, 0.00793315076009158, 0.004492359897593818
828, 0.004555853195663364, 0.007898179987047041, 0.004447923378970207
829, 0.004523260503045124, 0.007878986473711613, 0.004399532057952665
830, 0.0045127775510910885, 0.007879221248214241, 0.004352584278543313
831, 0.00450902916590392, 0.007896554761448002, 0.0043053874596296615
832, 0.004504695417494037, 0.007925073865190013, 0.004268365147513344
833, 0.004490647748798161, 0.007967943994056646, 0.004241740371538911
834, 0.004476995324346438, 0.008019554295487901, 0.004227794287593299
835, 0.00446423268826601, 0.00807872180954812, 0.0042250796927445124
836, 0.004455438297575764, 0.00814319298355274, 0.004232154287230189
837, 0.0044482515386819, 0.008214114269709402, 0.004249015437319272
838, 0.0044365492582666335, 0.00828719454796442, 0.004277100375422074
839, 0.004416124294251721, 0.008364289726657642, 0.004313675018034634
840, 0.004384212964870367, 0.008457146455291512, 0.004351972582700563
841, 0.004341789910075939, 0.008579800109826258, 0.004390355373845904
842, 0.004289559109634725, 0.00873814304704338, 0.004425089547740176
843, 0.0042322494674652735, 0.008900026637070112, 0.00445582984539695
844, 0.004169435293761347, 0.009046458989816427, 0.004482889707473797
845, 0.004103528856923827, 0.009171929191041888, 0.004504352710818375
846, 0.0040429612617301856, 0.009272055650750146, 0.004510742239405795
847, 0.003997944913171527, 0.00934854606588084, 0.0045018485849718706
848, 0.003971266491442541, 0.009394095663521155, 0.004475319012625472
849, 0.003965437321692249, 0.009394154295146053, 0.004434582112134281
850, 0.0039740151766174256, 0.009344612764094078, 0.004378843586483818
851, 0.00398619850368467, 0.009273463821269808, 0.004316168260136059
852, 0.004001878685704766, 0.009202407865692567, 0.004251861468288577
853, 0.004020848478733691, 0.009138881412051674, 0.004185596036073236
854, 0.004039067801401164, 0.009080467236781785, 0.004123747591535951
855, 0.004055306950158585, 0.009011253770126851, 0.004065904429644775
856, 0.004077221538268693, 0.008931962403182923, 0.004019653991018695
857, 0.004104668569659943, 0.00885625482414693, 0.003982332795963532
858, 0.004133514364777638, 0.008781555342300688, 0.003959277228396067
